,pod,pod_lat,pod_lon,station_code,"station_lat,",station_lon,distance
2514,IT001E04011594,37.5105776,15.0628161,1832,37.5058333333,15.0875,2.2409255771048278
2515,IT001E04011575,37.518993,15.0976733,1832,37.5058333333,15.0875,1.7169838039024075
2516,IT001E00006235,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2517,IT001E95251810,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2518,IT001E91285131,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2519,IT001E04529521,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2520,IT001E00006289,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2521,IT001E00105571,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2522,IT001E91199593,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2523,IT001E90176428,37.5143836,15.076743599999999,1832,37.5058333333,15.0875,1.343538179842346
2524,IT001E91288867,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2525,IT001E00006201,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2526,IT001E91284985,37.4737466,15.0496742,1832,37.5058333333,15.0875,4.886819181693161
2527,IT001E04099360,37.536282299999996,15.090976699999999,6482,37.561111111100004,15.0830555556,2.8485874376690665
2528,IT001E90603212,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2529,IT001E00006340,37.43377720000001,15.070782800000002,1832,37.5058333333,15.0875,8.149269474753158
2530,IT001E95372870,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2531,IT001E04179519,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2532,IT001E91284990,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2533,IT001E95385661,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2534,IT001E04099027,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2535,IT001E97526072,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2536,IT001E00006227,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2537,IT001E91240134,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2538,IT001E00245332,37.528811,15.094406699999999,1832,37.5058333333,15.0875,2.6273507257572106
2539,IT001E04011685,37.511360094000004,15.06751989,1832,37.5058333333,15.0875,1.8669800700705754
2540,IT001E04529513,37.5058333333,15.0875,1832,37.5058333333,15.0875,0.0
2541,IT001E14583469,45.631515422,9.270189161000001,683,45.6333333333,9.27583333333,0.48331027136455595
2542,IT001E00240122,45.631515422,9.270189161000001,683,45.6333333333,9.27583333333,0.48331027136455595
2543,IT001E04642791,45.631515422,9.270189161000001,683,45.6333333333,9.27583333333,0.48331027136455595
2544,IT001E00040184,44.509457399999995,11.3919222,745,44.495555555600006,11.346666666700001,3.908894969839421
2545,IT001E04013934,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2546,IT001E00041422,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2547,IT001E00040671,44.517475399999995,11.324682600000001,745,44.495555555600006,11.346666666700001,2.9975250374985007
2548,IT001E00041116,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2549,IT001E48901488,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2550,IT001E49189698,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2551,IT001E04007324,44.505217200000004,11.309782199999999,745,44.495555555600006,11.346666666700001,3.117197527041831
2552,IT001E00040543,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2553,IT001E00041874,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2554,IT001E04062994,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2555,IT001E48865326,44.4974487,11.3484191,745,44.495555555600006,11.346666666700001,0.2523265790008972
2556,IT001E00213408,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2557,IT001E00040152,44.52087120000001,11.294589199999999,1464,44.4788888889,11.2766666667,4.881206628690855
2558,IT001E00112205,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2559,IT001E04615938,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2560,IT001E00112144,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2561,IT001E04007264,44.517475399999995,11.324682600000001,745,44.495555555600006,11.346666666700001,2.9975250374985007
2562,IT001E04011744,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2563,IT001E00041528,44.495555555600006,11.346666666700001,745,44.495555555600006,11.346666666700001,0.0
2564,IT001E04011804,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2565,IT001E04011807,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2566,IT001E00040158,44.495555555600006,11.346666666700001,745,44.495555555600006,11.346666666700001,0.0
2567,IT001E00204044,44.4798669,11.3796207,6268,44.471944444399995,11.4083333333,2.443217299816917
2568,IT001E51176482,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2569,IT001E48070473,44.4798669,11.3796207,6268,44.471944444399995,11.4083333333,2.443217299816917
2570,IT001E04473140,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2571,IT001E55001190,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2572,IT001E48070472,44.4798669,11.3796207,6268,44.471944444399995,11.4083333333,2.443217299816917
2573,IT001E51179481,44.495555555600006,11.346666666700001,745,44.495555555600006,11.346666666700001,0.0
2574,IT001E04378844,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2575,IT001E04062998,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2576,IT001E00040338,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2577,IT001E00039971,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2578,IT001E04010902,44.4935455,11.3854846,6268,44.471944444399995,11.4083333333,3.0100026447470065
2579,IT001E51179479,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2580,IT001E00040541,44.5157173,11.3541586,745,44.495555555600006,11.346666666700001,2.31992677655984
2581,IT001E04245263,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2582,IT001E49192879,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2583,IT001E04098790,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2584,IT001E00040658,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2585,IT001E00041538,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2586,IT001E04098873,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2587,IT001E00112275,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2588,IT001E04098854,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2589,IT001E48145371,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2590,IT001E00219461,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2591,IT001E00260353,44.504819945,11.345180043,745,44.495555555600006,11.346666666700001,1.0371704520891982
2592,IT001E04062491,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2593,IT001E31377891,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2594,IT001E00071084,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2595,IT001E04060015,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2596,IT001E35151483,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2597,IT001E04506771,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2598,IT001E04228777,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2599,IT001E30299461,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2600,IT001E04225810,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2601,IT001E35290390,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2602,IT001E30457808,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2603,IT001E04062504,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2604,IT001E00071542,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2605,IT001E34664029,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2606,IT001E04062347,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2607,IT001E00071045,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2608,IT001E32488785,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2609,IT001E35145877,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2610,IT001E04047908,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2611,IT001E04104905,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2612,IT001E00071594,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2613,IT001E04316484,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2614,IT001E35294805,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2615,IT001E00071581,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2616,IT001E00257537,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2617,IT001E00071818,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2618,IT001E00117852,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2619,IT001E04848406,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2620,IT001E00071549,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
2621,IT001E35290002,45.7663888889,11.7369444444,563,45.7663888889,11.7369444444,0.0
